latitude,longitude,Time,temp_station,solar_station,LST,veg_p,man_p,wat_p,canopy_p,AAT,date
33.975337,-83.353277,2019-09-18 12:20:00,77.3,279.0,16.45,0.65,0.28,0.0,0.06,26.37,2019-09-18
33.963181,-83.37439,2019-09-18 11:51:00,77.1,270.5,13.15,0.07,0.93,0.0,0.01,25.25,2019-09-18
33.947081,-83.357018,2019-09-18 12:27:00,77.55,269.0,11.25,0.0,1.0,0.0,0.03,26.69,2019-09-18
33.956832,-83.379268,2019-09-18 12:02:00,77.1,158.0,12.55,0.0,1.0,0.0,0.05,25.75,2019-09-18
33.949576,-83.412478,2019-09-18 12:05:00,77.1,192.5,15.05,0.37,0.59,0.03,0.13,25.94,2019-09-18
33.960647,-83.374309,2019-09-18 11:52:00,77.1,251.0,14.95,0.0,0.94,0.06,0.13,25.12,2019-09-18
33.96362,-83.33543,2019-09-18 12:15:00,77.1,322.5,11.35,0.64,0.33,0.0,0.18,25.75,2019-09-18
33.980801,-83.395875,2019-09-18 12:17:00,77.15,304.0,12.35,0.37,0.62,0.0,0.02,25.12,2019-09-18
33.952853,-83.371518,2019-09-18 11:52:00,77.1,251.0,14.85,0.5,0.5,0.0,0.06,25.75,2019-09-18
33.948593,-83.376885,2019-09-18 11:55:00,77.1,244.5,12.05,0.78,0.22,0.0,0.1,25.44,2019-09-18
33.943247,-83.333808,2019-09-18 11:34:00,77.0,294.0,15.35,0.15,0.81,0.04,0.02,25.31,2019-09-18
33.962483,-83.39871,2019-09-18 11:32:00,76.9,336.0,11.75,0.04,0.88,0.08,0.06,24.62,2019-09-18
33.936217,-83.373488,2019-09-18 12:03:00,77.35,210.75,11.55,0.22,0.77,0.0,0.04,25.56,2019-09-18
33.949391,-83.375088,2019-09-18 11:55:00,77.1,244.5,11.45,0.52,0.48,0.0,0.21,25.94,2019-09-18
33.938109,-83.387135,2019-09-18 11:56:00,77.1,236.0,16.05,0.0,1.0,0.0,0.02,25.345,2019-09-18
33.958275,-83.372734,2019-09-18 11:37:00,76.95,248.0,14.05,0.0,1.0,0.0,0.05,25.87,2019-09-18
33.922422,-83.37836,2019-09-18 11:52:00,77.1,251.0,18.35,0.08,0.92,0.0,0.02,25.495,2019-09-18
33.958679,-83.382838,2019-09-18 11:57:00,77.1,221.5,11.85,0.85,0.15,0.0,0.2,26.0,2019-09-18
33.995873,-83.335291,2019-09-18 11:44:00,77.0,241.0,19.05,0.0,1.0,0.0,0.0,27.44,2019-09-18
33.935599,-83.316382,2019-09-18 11:51:00,77.1,270.5,16.15,0.32,0.68,0.0,0.0,26.12,2019-09-18
33.916242,-83.376476,2019-09-18 11:59:00,77.1,177.5,15.55,1.0,0.0,0.0,0.12,24.81,2019-09-18
33.941852,-83.329118,2019-09-18 11:34:00,77.0,294.0,15.45,0.09,0.91,0.0,0.0,25.44,2019-09-18
33.949657,-83.377393,2019-09-18 12:00:00,77.1,148.0,13.15,0.33,0.65,0.02,0.03,25.12,2019-09-18
33.946328,-83.35516,2019-09-18 11:30:00,76.8,366.0,12.15,0.54,0.46,0.0,0.03,25.81,2019-09-18
33.970486,-83.410643,2019-09-18 11:54:00,77.1,253.0,14.65,0.15,0.85,0.0,0.13,25.37,2019-09-18
33.962241,-83.396474,2019-09-18 11:57:00,77.1,231.65,11.35,0.0,1.0,0.0,0.02,25.6,2019-09-18
33.925089,-83.376736,2019-09-18 12:09:00,77.02720588,285.0882353,17.55,0.45,0.54,0.01,0.02,25.87691176,2019-09-18
33.951946,-83.401214,2019-09-18 12:02:00,77.1,158.0,12.75,0.07,0.93,0.0,0.02,25.56,2019-09-18
33.976657,-83.371079,2019-09-18 11:33:00,76.95,315.0,13.85,0.83,0.12,0.0,0.07,24.75,2019-09-18
33.961033,-83.318707,2019-09-18 12:09:00,77.0,232.0,15.95,1.0,0.0,0.0,0.26,26.06,2019-09-18
33.960489,-83.331422,2019-09-18 12:14:00,77.1,327.0,15.35,0.27,0.73,0.0,0.04,25.75,2019-09-18
33.997725,-83.404748,2019-09-18 12:14:00,77.1,327.0,15.85,0.84,0.16,0.0,0.0,24.94,2019-09-18
33.95782,-83.374761,2019-09-18 11:36:00,76.9,267.0,14.05,0.04,0.96,0.0,0.05,25.81,2019-09-18
33.960671,-83.370673,2019-09-18 11:38:00,77.06666667,279.0,13.85,0.0,1.0,0.0,0.01,25.71,2019-09-18
33.927657,-83.379308,2019-09-18 11:50:00,77.1,290.0,19.75,0.53,0.47,0.0,0.02,25.75,2019-09-18
33.95537,-83.417431,2019-09-18 12:10:00,77.0,255.0,12.65,0.0,0.83,0.17,0.05,25.62,2019-09-18
33.980672,-83.362419,2019-09-18 12:06:00,77.1,199.0,16.55,0.0,1.0,0.0,0.02,25.69,2019-09-18
33.97248,-83.387674,2019-09-18 12:01:00,77.1,153.0,11.85,0.0,1.0,0.0,0.03,25.31,2019-09-18
34.00027,-83.4209,2019-09-18 12:13:00,77.05,324.5,20.25,1.0,0.0,0.0,0.06,24.81,2019-09-18
33.976722,-83.356462,2019-09-18 11:51:00,77.1,270.5,15.15,0.79,0.2,0.0,0.01,25.62,2019-09-18
33.951271,-83.404105,2019-09-18 12:04:00,77.1,186.0,13.95,0.0,1.0,0.0,0.04,25.75,2019-09-18
33.936908,-83.387824,2019-09-18 11:30:00,76.8,366.0,16.15,0.07,0.93,0.0,0.06,24.87,2019-09-18
33.962254,-83.397088,2019-09-18 11:56:00,77.03181818,271.9090909,11.35,0.0,1.0,0.0,0.02,25.0,2019-09-18
33.959963,-83.377234,2019-09-18 11:54:00,77.1,253.0,13.15,0.03,0.96,0.01,0.02,25.44,2019-09-18
33.947277,-83.398311,2019-09-18 12:06:00,77.1,199.0,14.85,0.0,1.0,0.0,0.01,25.37,2019-09-18
33.94647,-83.353377,2019-09-18 11:57:00,77.1,221.5,12.25,0.0,0.99,0.0,0.0,25.44,2019-09-18
33.949375,-83.411934,2019-09-18 12:05:00,77.1,192.5,15.25,0.0,1.0,0.0,0.0,26.0,2019-09-18
33.924616,-83.347504,2019-09-18 12:21:00,77.3,315.5,16.65,0.57,0.42,0.01,0.06,25.25,2019-09-18
33.955973,-83.376504,2019-09-18 11:30:00,76.97647059,288.3529412,14.15,0.42,0.58,0.0,0.13,25.37588235,2019-09-18
33.941873,-83.375163,2019-09-18 12:24:00,77.4,304.0,12.05,0.13,0.87,0.0,0.01,26.43333333,2019-09-18
33.955804,-83.354502,2019-09-18 12:24:00,77.43,298.3,15.15,1.0,0.0,0.0,0.07,25.622,2019-09-18
33.952241,-83.371539,2019-09-18 11:33:00,76.95,315.0,14.25,0.0,1.0,0.0,0.03,25.0,2019-09-18
33.98889,-83.42561,2019-09-18 11:43:00,77.0,209.5,18.25,0.47,0.48,0.0,0.03,24.69,2019-09-18
33.946515,-83.351279,2019-09-18 11:31:00,76.85,351.0,14.15,0.0,1.0,0.0,0.0,25.62,2019-09-18
33.924441,-83.378525,2019-09-18 11:51:00,77.1,200.1875,21.05,0.83,0.16,0.0,0.13,25.44,2019-09-18
33.953464,-83.376521,2019-09-18 11:32:00,76.9,336.0,14.25,0.12,0.85,0.03,0.13,25.87,2019-09-18
33.932453,-83.36267,2019-09-18 12:25:00,77.45,294.5,13.65,0.91,0.09,0.0,0.08,25.69,2019-09-18
33.960717,-83.365343,2019-09-18 11:40:00,77.0,167.0,14.15,0.73,0.27,0.0,0.04,25.0,2019-09-18
33.945939,-83.404415,2019-09-18 12:23:00,77.35,328.0,16.05,0.57,0.43,0.0,0.23,25.81,2019-09-18
33.998986,-83.413951,2019-09-18 12:14:00,77.1,327.0,22.05,0.9,0.1,0.0,0.03,24.81,2019-09-18
33.941985,-83.375793,2019-09-18 12:00:00,77.1,148.0,12.35,0.12,0.88,0.0,0.05,25.25,2019-09-18
33.955563,-83.37334,2019-09-18 11:52:00,77.2,265.0,15.25,0.03,0.94,0.0,0.08,25.81,2019-09-18
33.927704,-83.390388,2019-09-18 11:32:00,76.9,336.0,18.75,0.72,0.28,0.0,0.18,24.44,2019-09-18
33.962087,-83.41394,2019-09-18 11:51:00,77.1,270.5,14.15,0.0,1.0,0.0,0.04,25.19,2019-09-18
33.951901,-83.410036,2019-09-18 11:36:00,76.9,267.0,12.85,0.25,0.75,0.0,0.05,25.31,2019-09-18
33.980889,-83.344712,2019-09-18 11:53:00,77.1,252.0,21.05,0.8,0.14,0.06,0.11,25.81,2019-09-18
33.948347,-83.415125,2019-09-18 12:19:00,77.25,284.5,15.15,0.27,0.73,0.0,0.0,26.19,2019-09-18
33.957752,-83.380251,2019-09-18 12:01:00,77.1,153.0,12.05,0.0,1.0,0.0,0.02,25.56,2019-09-18
33.957088,-83.379983,2019-09-18 12:01:00,77.1,153.0,12.25,0.0,1.0,0.0,0.04,25.56,2019-09-18
33.960593,-83.354549,2019-09-18 11:32:00,76.9,336.0,14.15,0.83,0.15,0.0,0.27,24.62,2019-09-18
33.961533,-83.433119,2019-09-18 11:47:00,77.05,293.5,14.95,0.35,0.59,0.04,0.11,25.25,2019-09-18
33.958343,-83.372333,2019-09-18 11:48:00,77.1,237.1,14.15,0.0,1.0,0.0,0.03,26.076,2019-09-18
33.947908,-83.393225,2019-09-18 11:30:00,76.8,366.0,14.85,0.28,0.72,0.0,0.11,25.12,2019-09-18
33.934709,-83.370222,2019-09-18 12:27:00,77.58333333,258.3333333,11.15,0.02,0.98,0.0,0.0,25.83,2019-09-18
33.920347,-83.343763,2019-09-18 12:17:00,77.15,304.0,14.95,0.11,0.88,0.01,0.02,25.44,2019-09-18
33.960373,-83.377804,2019-09-18 12:29:00,77.6,249.5,12.85,0.0,0.95,0.05,0.02,27.12,2019-09-18
33.931333,-83.381814,2019-09-18 12:03:00,77.1,172.0,14.15,0.98,0.02,0.0,0.18,25.31,2019-09-18
33.916699,-83.377543,2019-09-18 12:00:00,77.1,148.0,12.35,0.94,0.03,0.03,0.02,24.81,2019-09-18
33.97302,-83.365345,2019-09-18 11:49:00,77.1,297.0,13.05,0.08,0.91,0.0,0.0,26.37,2019-09-18
33.958873,-83.367459,2019-09-18 11:40:00,77.0,167.0,14.45,0.25,0.71,0.04,0.05,25.0,2019-09-18
33.952865,-83.398119,2019-09-18 12:01:00,77.1,153.0,12.65,0.19,0.77,0.0,0.0,25.38125,2019-09-18
33.980018,-83.346228,2019-09-18 11:52:00,77.1,251.0,22.25,0.04,0.96,0.0,0.0,25.56,2019-09-18
33.991842,-83.314788,2019-09-18 12:04:00,77.1,186.0,16.85,0.8,0.18,0.0,0.04,26.0,2019-09-18
33.969203,-83.368803,2019-09-18 11:40:00,77.0,167.0,14.35,0.42,0.58,0.0,0.04,25.94,2019-09-18
33.956963,-83.373859,2019-09-18 12:22:00,77.15,275.0,15.25,0.0,1.0,0.0,0.04,26.31,2019-09-18
33.939203,-83.457676,2019-09-18 12:23:00,77.35,328.0,17.95,0.73,0.27,0.0,0.0,26.12,2019-09-18
33.957338,-83.376249,2019-09-18 12:15:00,77.2007109,303.8412322,14.45,0.06,0.91,0.03,0.03,26.67682464,2019-09-18
33.932846,-83.375689,2019-09-18 12:04:00,77.1,186.0,13.05,0.08,0.92,0.0,0.08,25.81,2019-09-18
33.935644,-83.373584,2019-09-18 12:01:00,77.1,153.0,11.25,0.18,0.82,0.0,0.02,25.61538462,2019-09-18
33.935648,-83.3835,2019-09-18 12:04:00,77.1,186.0,14.75,0.38,0.6,0.0,0.1,25.12,2019-09-18
33.924096,-83.347504,2019-09-18 12:20:00,77.3,279.0,16.45,0.74,0.26,0.0,0.05,25.44,2019-09-18
33.940138,-83.433046,2019-09-18 12:12:00,77.025,323.25,10.95,0.48,0.51,0.0,0.03,26.0,2019-09-18
33.998697,-83.411885,2019-09-18 12:14:00,77.1,327.0,21.25,0.91,0.06,0.0,0.09,24.81,2019-09-18
33.915957,-83.374461,2019-09-18 11:55:00,77.1,244.5,17.25,0.53,0.47,0.0,0.03,25.25,2019-09-18
33.968237,-83.40788,2019-09-18 11:54:00,77.1,253.0,11.65,0.08,0.92,0.0,0.01,25.44,2019-09-18
33.916927,-83.377768,2019-09-18 11:54:00,77.1,253.0,11.15,0.6,0.4,0.0,0.08,25.56,2019-09-18
33.962616,-83.370583,2019-09-18 11:48:00,77.1,304.0,14.15,0.76,0.22,0.0,0.02,25.06,2019-09-18
33.968844,-83.386667,2019-09-18 12:00:00,77.1,148.0,11.05,0.6,0.34,0.06,0.06,25.25,2019-09-18
33.95782,-83.374436,2019-09-18 11:32:00,77.028,235.96,13.95,0.04,0.89,0.07,0.04,26.0556,2019-09-18
33.999611,-83.418416,2019-09-18 12:13:00,77.05,324.5,22.35,0.77,0.15,0.0,0.2,24.81,2019-09-18
33.962872,-83.377104,2019-09-18 11:52:00,77.1,251.0,11.95,0.34,0.66,0.0,0.02,25.31,2019-09-18
33.954709,-83.411448,2019-09-18 11:55:00,77.075,224.25,12.15,0.65,0.35,0.0,0.03,25.465,2019-09-18
33.983585,-83.433393,2019-09-18 11:45:00,77.0,262.0,19.85,0.84,0.16,0.0,0.15,24.69,2019-09-18
33.994715,-83.333109,2019-09-18 12:02:00,77.1,158.0,22.85,0.35,0.65,0.0,0.0,26.06,2019-09-18
33.980436,-83.362617,2019-09-18 11:32:00,76.9,336.0,16.35,0.0,1.0,0.0,0.0,25.81,2019-09-18
33.978819,-83.433913,2019-09-18 11:45:00,77.0,262.0,16.65,0.84,0.13,0.0,0.03,24.5,2019-09-18
33.950763,-83.374197,2019-09-18 11:54:00,77.1,251.7857143,11.75,0.01,0.98,0.0,0.05,25.995,2019-09-18
33.918286,-83.377926,2019-09-18 11:53:00,77.1,252.0,12.65,1.0,0.0,0.0,0.04,25.75,2019-09-18
33.958959,-83.370007,2019-09-18 11:46:00,77.1,282.5416667,13.35,0.67,0.33,0.0,0.0,25.705,2019-09-18
33.955989,-83.352527,2019-09-18 11:31:00,76.85,351.0,14.05,0.64,0.34,0.01,0.02,24.56,2019-09-18
33.915398,-83.37695,2019-09-18 11:58:00,77.1,189.7916667,14.55,1.0,0.0,0.0,0.12,24.87,2019-09-18
33.925006,-83.391122,2019-09-18 11:54:00,77.1,253.0,14.75,0.43,0.57,0.0,0.06,25.31,2019-09-18
33.951202,-83.376972,2019-09-18 12:16:00,77.1,318.0,13.05,0.02,0.97,0.0,0.03,26.37,2019-09-18
33.964582,-83.371549,2019-09-18 11:49:00,77.1,297.0,13.05,0.71,0.29,0.0,0.2,25.44,2019-09-18
33.959831,-83.370105,2019-09-18 11:37:00,77.06685714,296.8,13.45,0.0,1.0,0.0,0.0,25.66382857,2019-09-18
33.953614,-83.365971,2019-09-18 12:25:00,77.45,294.5,10.95,0.06,0.94,0.0,0.03,26.12,2019-09-18
33.913509,-83.376839,2019-09-18 11:57:00,77.1,221.5,17.35,0.08,0.87,0.05,0.02,25.12,2019-09-18
33.976792,-83.356344,2019-09-18 12:20:00,77.3,279.0,15.35,0.37,0.62,0.0,0.01,25.75,2019-09-18
34.020252,-83.337176,2019-09-18 11:37:00,76.95,248.0,16.85,0.89,0.09,0.01,0.06,25.62,2019-09-18
33.921247,-83.34782,2019-09-18 12:09:00,77.16666667,298.6666667,16.45,0.07,0.93,0.0,0.05,25.17111111,2019-09-18
33.939929,-83.325084,2019-09-18 11:34:00,77.0,294.0,15.75,0.16,0.84,0.0,0.0,25.5,2019-09-18
33.934981,-83.371501,2019-09-18 12:02:00,77.1,158.0,11.25,0.43,0.57,0.0,0.01,25.485,2019-09-18
33.96268,-83.426214,2019-09-18 11:49:00,77.1,297.0,15.35,0.53,0.47,0.0,0.0,25.37,2019-09-18
33.933582,-83.310145,2019-09-18 11:40:00,77.0,167.0,16.05,0.0,1.0,0.0,0.0,25.44,2019-09-18
33.938,-83.373076,2019-09-18 11:30:00,76.8,366.0,12.25,0.32,0.68,0.0,0.3,25.19,2019-09-18
33.949812,-83.377406,2019-09-18 12:15:00,77.1,322.5,13.15,0.19,0.81,0.0,0.2,26.33727273,2019-09-18
33.934185,-83.310185,2019-09-18 11:50:00,77.1,290.0,15.65,0.0,1.0,0.0,0.0,27.87,2019-09-18
33.96269,-83.398762,2019-09-18 11:58:00,77.1,207.0,12.15,0.0,1.0,0.0,0.0,26.56,2019-09-18
33.971185,-83.411284,2019-09-18 12:02:00,77.1,162.1176471,17.45,0.21,0.79,0.0,0.01,26.08411765,2019-09-18
33.960214,-83.381662,2019-09-18 11:52:00,77.1,251.0,11.55,0.21,0.69,0.01,0.06,25.19,2019-09-18
33.997013,-83.336214,2019-09-18 11:44:00,77.0,241.0,16.45,0.02,0.98,0.0,0.0,27.12,2019-09-18
33.947939,-83.378084,2019-09-18 12:28:00,77.32727273,257.0909091,12.45,0.41,0.59,0.0,0.15,26.13090909,2019-09-18
33.947472,-83.357188,2019-09-18 11:58:00,77.1,207.0,11.35,0.0,1.0,0.0,0.01,25.74666667,2019-09-18
33.939762,-83.432481,2019-09-18 12:13:00,77.05,324.5,10.95,0.43,0.57,0.0,0.08,26.12,2019-09-18
33.922674,-83.37914,2019-09-18 11:49:00,77.1,293.0,19.15,0.31,0.69,0.0,0.01,25.41,2019-09-18
33.963592,-83.401087,2019-09-18 11:33:00,76.95,315.0,14.15,0.0,0.96,0.0,0.01,25.37,2019-09-18
33.975587,-83.364482,2019-09-18 12:27:00,77.55,269.0,12.95,0.0,1.0,0.0,0.0,26.6575,2019-09-18
33.929963,-83.357162,2019-09-18 12:25:00,77.45,294.5,15.55,0.48,0.52,0.0,0.0,25.56,2019-09-18
33.942853,-83.332082,2019-09-18 11:54:00,77.1,253.0,15.75,0.26,0.68,0.06,0.05,25.25,2019-09-18
33.952161,-83.374515,2019-09-18 11:31:00,76.85,351.0,13.55,0.46,0.52,0.02,0.05,25.75,2019-09-18
33.957553,-83.352913,2019-09-18 11:31:00,76.85,351.0,12.45,0.31,0.69,0.0,0.02,24.56,2019-09-18
33.975777,-83.364685,2019-09-18 12:22:00,77.24285714,339.8571429,13.05,0.15,0.85,0.0,0.01,26.71428571,2019-09-18
33.926867,-83.377344,2019-09-18 12:16:00,77.1,318.0,18.55,0.54,0.46,0.0,0.07,25.75,2019-09-18
33.946303,-83.426692,2019-09-18 12:16:00,77.1,318.0,14.75,0.46,0.54,0.0,0.01,25.87,2019-09-18
33.977524,-83.39277,2019-09-18 12:02:00,77.1,158.0,15.05,0.34,0.66,0.0,0.02,25.37,2019-09-18
33.960141,-83.380435,2019-09-18 11:51:00,77.1,270.5,11.65,0.06,0.94,0.0,0.02,25.25,2019-09-18
33.944803,-83.343817,2019-09-18 11:55:00,77.1,244.5,15.75,0.0,1.0,0.0,0.01,25.37,2019-09-18
33.920594,-83.344945,2019-09-18 12:18:00,77.2,290.0,15.95,0.0,1.0,0.0,0.0,25.5,2019-09-18
33.951912,-83.376633,2019-09-18 12:27:00,77.25384615,236.9615385,13.45,0.1,0.89,0.0,0.0,26.20307692,2019-09-18
33.956129,-83.412245,2019-09-18 11:37:00,76.95,248.0,11.35,0.0,1.0,0.0,0.01,25.12,2019-09-18
33.952951,-83.376127,2019-09-18 11:32:00,77.23,311.1,14.35,0.11,0.81,0.0,0.09,25.948,2019-09-18
33.962802,-83.370689,2019-09-18 11:50:00,77.1,290.0,14.15,0.34,0.66,0.0,0.01,25.94,2019-09-18
33.96452,-83.371554,2019-09-18 11:47:00,77.08214286,293.25,13.15,0.16,0.84,0.0,0.1,25.40785714,2019-09-18
33.965172,-83.433747,2019-09-18 11:49:00,77.1,297.0,15.15,0.91,0.07,0.01,0.04,24.94,2019-09-18
33.932108,-83.39243,2019-09-18 11:31:00,76.85,351.0,20.95,0.38,0.55,0.02,0.05,24.62,2019-09-18
33.959275,-83.380361,2019-09-18 11:55:00,77.1,244.5,11.35,0.0,1.0,0.0,0.01,25.67538462,2019-09-18
33.945313,-83.346195,2019-09-18 11:32:00,76.9,336.0,15.55,0.84,0.16,0.0,0.0,25.44,2019-09-18
33.960087,-83.380589,2019-09-18 11:56:00,77.04,240.8,11.55,0.0,0.73,0.0,0.02,25.67,2019-09-18
33.962503,-83.422959,2019-09-18 11:41:00,77.0,172.5,15.45,0.1,0.9,0.0,0.11,25.12,2019-09-18
33.953299,-83.372825,2019-09-18 11:51:00,77.30714286,335.8928571,15.05,0.49,0.42,0.0,0.02,27.17571429,2019-09-18
33.960879,-83.370398,2019-09-18 11:43:00,77.0,209.5,13.95,0.63,0.34,0.0,0.0,25.37,2019-09-18
33.9216,-83.347717,2019-09-18 12:12:00,77.0,322.0,16.25,0.54,0.46,0.0,0.1,25.12,2019-09-18
33.99383,-83.338366,2019-09-18 12:03:00,77.1,172.0,17.25,0.19,0.81,0.0,0.0,26.69,2019-09-18
33.977815,-83.370526,2019-09-18 11:34:00,77.0,294.0,14.65,0.95,0.05,0.0,0.21,24.81,2019-09-18
33.94617,-83.376324,2019-09-18 11:58:00,77.38125,245.75,13.35,0.05,0.92,0.03,0.05,26.02875,2019-09-18
33.93969,-83.324534,2019-09-18 11:35:00,76.95,280.5,15.75,0.0,1.0,0.0,0.04,25.75,2019-09-18
33.949997,-83.409254,2019-09-18 12:05:00,77.1,192.5,15.25,0.26,0.74,0.0,0.02,25.81,2019-09-18
33.958204,-83.373074,2019-09-18 11:36:00,77.00454545,219.4545455,14.05,0.0,0.98,0.02,0.02,26.19318182,2019-09-18
33.966075,-83.385591,2019-09-18 11:59:00,77.1,177.5,11.25,0.92,0.06,0.02,0.11,25.37,2019-09-18
33.95527,-83.376651,2019-09-18 11:30:00,77.05,329.0,13.75,0.07,0.93,0.0,0.25,25.48416667,2019-09-18
33.95495,-83.368482,2019-10-04 12:02:00,91.0,671.0,36.05,0.03,0.97,0.0,0.03,33.75,2019-10-04
33.982008,-83.30731,2019-10-04 12:03:00,91.1,675.0,41.25,0.92,0.05,0.0,0.01,33.69,2019-10-04
33.947769,-83.378031,2019-10-04 12:03:00,91.50909091,672.5,34.15,0.46,0.5,0.04,0.1,32.67363636,2019-10-04
33.94731,-83.378167,2019-10-04 12:03:00,91.78181818,671.3181818,34.15,0.22,0.76,0.02,0.17,32.82181818,2019-10-04
33.963266,-83.414171,2019-10-04 12:02:00,91.0,671.0,31.15,0.94,0.0,0.0,0.08,33.19,2019-10-04
33.944531,-83.379982,2019-10-04 12:02:00,91.0,671.0,32.75,0.62,0.37,0.0,0.14,33.0,2019-10-04
33.96178,-83.413488,2019-10-04 12:02:00,91.0,671.0,34.15,0.0,1.0,0.0,0.0,33.06,2019-10-04
33.976335,-83.308643,2019-10-04 12:03:00,91.1,675.0,38.65,0.97,0.0,0.0,0.12,33.63,2019-10-04
33.988763,-83.306682,2019-10-04 12:02:00,91.0,671.0,36.55,1.0,0.0,0.0,0.07,33.88,2019-10-04
33.92202,-83.378262,2019-10-04 12:01:00,90.9,668.0,37.35,0.18,0.82,0.0,0.0,32.155,2019-10-04
33.953254,-83.370118,2019-10-04 12:02:00,91.0,671.0,37.55,0.14,0.86,0.0,0.06,33.88,2019-10-04
33.98674,-83.303207,2019-10-04 12:02:00,91.0,671.0,44.25,1.0,0.0,0.0,0.02,34.0,2019-10-04
33.987192,-83.302673,2019-10-04 12:02:00,91.0,671.0,44.65,1.0,0.0,0.0,0.01,34.0,2019-10-04
33.924249,-83.3785,2019-10-04 12:03:00,91.1,675.0,35.85,0.72,0.26,0.0,0.01,32.38,2019-10-04
33.942583,-83.383876,2019-10-04 12:01:00,91.25,666.5,33.15,0.0,1.0,0.0,0.06,32.845,2019-10-04
33.969371,-83.414317,2019-10-04 12:01:00,90.8,665.0,28.65,0.0,1.0,0.0,0.0,33.0,2019-10-04
33.953678,-83.365718,2019-10-04 12:01:00,90.8,665.0,31.15,0.61,0.39,0.0,0.04,33.81,2019-10-04
33.952526,-83.36392,2019-10-04 12:01:00,90.8,665.0,31.75,0.02,0.98,0.0,0.07,33.81,2019-10-04
33.942395,-83.384249,2019-10-04 12:01:00,90.8,665.0,33.55,0.05,0.95,0.0,0.04,32.63,2019-10-04
33.954359,-83.367821,2019-10-04 12:01:00,90.8,665.0,34.25,0.27,0.73,0.0,0.1,33.81,2019-10-04
33.923414,-83.378394,2019-10-04 12:02:00,91.0,671.0,37.05,0.34,0.66,0.0,0.02,32.38,2019-10-04
33.953116,-83.371051,2019-10-04 12:03:00,91.1,675.0,34.95,0.0,0.99,0.01,0.01,33.69,2019-10-04
33.969583,-83.313385,2019-10-04 12:04:00,91.2,679.0,36.85,0.42,0.57,0.0,0.11,33.56,2019-10-04
33.928013,-83.379478,2019-10-04 12:03:00,91.1,675.0,31.25,0.98,0.02,0.0,0.13,32.56,2019-10-04
33.919559,-83.37798,2019-10-04 12:01:00,90.8,665.0,34.85,0.26,0.74,0.0,0.0,32.0,2019-10-04
33.959779,-83.317884,2019-10-04 12:06:00,91.5,649.0,37.25,0.9,0.01,0.0,0.05,33.31,2019-10-04
33.955783,-83.321872,2019-10-04 12:06:00,91.5,649.0,37.55,1.0,0.0,0.0,0.14,33.38,2019-10-04
33.932675,-83.382499,2019-10-04 12:05:00,91.35,664.0,31.05,0.42,0.58,0.0,0.13,32.5,2019-10-04
33.955946,-83.417,2019-10-04 12:05:00,91.35,664.0,32.25,0.0,0.92,0.08,0.02,32.38,2019-10-04
33.956401,-83.415968,2019-10-04 12:05:00,91.35,664.0,33.15,0.43,0.51,0.06,0.04,32.44,2019-10-04
33.954714,-83.372972,2019-10-04 12:05:00,91.35,664.0,33.25,0.01,0.99,0.0,0.04,33.5,2019-10-04
33.937467,-83.384806,2019-10-04 12:05:00,91.35,664.0,34.25,0.32,0.66,0.02,0.1,32.5,2019-10-04
33.954488,-83.372902,2019-10-04 12:05:00,91.35,664.0,34.45,0.95,0.04,0.0,0.13,33.56,2019-10-04
33.96508,-83.316103,2019-10-04 12:05:00,91.35,664.0,34.55,1.0,0.0,0.0,0.26,33.44,2019-10-04
33.952728,-83.376499,2019-10-04 12:06:00,91.5,649.0,31.55,0.31,0.68,0.01,0.11,33.31,2019-10-04
33.935765,-83.38354,2019-10-04 12:05:00,91.35,664.0,34.75,0.38,0.6,0.0,0.1,32.25,2019-10-04
33.963555,-83.315524,2019-10-04 12:05:00,91.35,664.0,35.55,0.99,0.01,0.0,0.07,33.13,2019-10-04
33.930429,-83.381168,2019-10-04 12:04:00,91.2,679.0,29.15,0.72,0.26,0.02,0.09,32.63,2019-10-04
33.953743,-83.41249,2019-10-04 12:04:00,91.2,679.0,29.95,0.0,0.79,0.21,0.04,32.81,2019-10-04
33.952987,-83.372555,2019-10-04 12:04:00,91.2,679.0,33.05,0.55,0.45,0.0,0.13,34.0,2019-10-04
33.953357,-83.37262,2019-10-04 12:04:00,91.2,679.0,34.25,0.09,0.91,0.0,0.01,33.81,2019-10-04
33.971703,-83.312091,2019-10-04 12:04:00,91.2,679.0,34.85,0.7,0.17,0.0,0.11,34.19,2019-10-04
33.93876,-83.386319,2019-10-04 12:06:00,91.5,649.0,35.95,0.0,1.0,0.0,0.04,32.69,2019-10-04
33.950947,-83.377074,2019-10-04 12:04:00,91.53846154,670.0576923,34.45,0.16,0.84,0.0,0.06,33.38461538,2019-10-04
33.925183,-83.378589,2019-10-04 12:03:00,91.1,675.0,30.35,0.21,0.79,0.0,0.06,32.5,2019-10-04
33.953091,-83.371494,2019-10-04 12:03:00,91.1,675.0,34.35,0.46,0.54,0.0,0.06,33.38,2019-10-04
33.991586,-83.314234,2019-10-04 12:01:00,90.8,665.0,40.05,1.0,0.0,0.0,0.06,33.75,2019-10-04
33.914737,-83.377248,2019-10-04 11:57:00,89.9,657.5,31.85,0.93,0.05,0.0,0.03,32.63,2019-10-04
33.970887,-83.412224,2019-10-04 12:00:00,90.6,659.0,29.25,0.01,0.99,0.0,0.02,32.56,2019-10-04
