Time,aat,temp_station,solar_station,lst,veg_p,man_p,wat_p,canopy_p
8/1/2019 11:34,29.75,30.41666667,742,41.95,0.35,0.65,0,0.13
8/1/2019 11:34,30.76583333,30.44444444,721,40.35,0.32,0.68,0,0
8/1/2019 11:34,32.69,30.44444444,721,45.65,0.03,0.87,0,0
8/1/2019 11:34,29.75,30.44444444,721,34.35,0.8,0.2,0,0.22
8/1/2019 11:34,29.715,30.44444444,743.25,42.45,0.58,0.42,0,0.14
8/1/2019 11:34,30.32555556,30.48148148,762.2222222,41.95,0.33,0.64,0,0.03
8/1/2019 11:34,29.5,30.44444444,721,44.75,0.1,0.83,0.02,0.05
8/1/2019 11:34,30.42423077,30.61752137,744.9807692,43.25,0.18,0.82,0,0.03
8/1/2019 11:34,29.19,30.44444444,721,41.75,0.29,0.49,0,0.17
8/1/2019 11:35,30,30.5,721,39.45,0.57,0.4,0,0.03
8/1/2019 11:35,30.845,30.63888889,747,43.15,0,1,0,0.05
8/1/2019 11:35,31.19,30.5,721,40.75,0.44,0.55,0,0.02
8/1/2019 11:35,29.62,30.5,721,36.05,0.95,0.05,0,0
8/1/2019 11:35,30.69,30.5,721,34.55,0.73,0.27,0,0.16
8/1/2019 11:35,30.37,30.5,721,42.75,0.38,0.6,0,0.04
8/1/2019 11:35,30.87,30.5,721,35.85,0.72,0.28,0,0.12
8/1/2019 11:35,30.73692308,30.52991453,721,41.95,0.01,0.99,0,0.01
8/1/2019 11:35,29.37,30.5,721,42.35,0.58,0.42,0,0
8/1/2019 11:35,31.37,30.5,721,44.85,0.23,0.77,0,0
8/1/2019 11:35,30.11428571,30.52380952,728.2857143,42.85,0.16,0.83,0,0.07
8/1/2019 11:35,30.87,30.5,721,43.75,0.33,0.67,0,0.06
8/1/2019 11:35,29.5,30.5,721,37.05,0.79,0.19,0,0.06
8/1/2019 11:35,29.62,30.5,721,42.55,0.62,0.37,0,0.24
8/1/2019 11:35,30.905,30.65277778,747.5,43.25,0.12,0.88,0,0.01
8/1/2019 11:35,30.920625,30.5625,763.625,42.45,0.57,0.43,0,0.08
8/1/2019 11:35,30.56,30.5,721,40.85,0.01,0.99,0,0.04
8/1/2019 11:36,30.84,30.61111111,746.5,41.05,0.41,0.48,0.02,0.14
8/1/2019 11:36,30.31,30.55555556,721,42.45,0.37,0.61,0.02,0.19
8/1/2019 11:36,31.5,30.68055556,747.5,43.05,0.41,0.58,0,0.06
8/1/2019 11:36,30.19,30.55555556,721,39.45,0.72,0.28,0,0.03
8/1/2019 11:36,30.784,30.38888889,739.6,37.15,0.98,0.01,0,0.05
8/1/2019 11:36,31.81,30.55555556,721,42.75,0.23,0.75,0,0.07
8/1/2019 11:36,30.25,30.55555556,721,40.65,0.38,0.57,0,0.14
8/1/2019 11:36,30.798,30.62222222,751.6,41.55,0.29,0.62,0.03,0.09
8/1/2019 11:36,30.595,30.61111111,746.5,41.15,0.27,0.72,0,0.09
8/1/2019 11:36,31.51166667,30.59722222,729.8333333,42.95,0.53,0.45,0,0.07
8/1/2019 11:36,30.87,30.55555556,721,42.05,0.43,0.57,0,0.01
8/1/2019 11:36,29.19,30.55555556,721,38.95,0.81,0.18,0,0.03
8/1/2019 11:36,33.2525,30.84027778,753.75,42.65,0.09,0.89,0.02,0.08
8/1/2019 11:36,30.44,30.55555556,721,42.65,0.53,0.4,0.07,0.3
8/1/2019 11:36,32.4225,30.68055556,747.5,42.95,0.07,0.62,0.22,0.07
8/1/2019 11:36,30.83,30.62962963,755,42.15,0.24,0.76,0,0.02
8/1/2019 11:36,32.44,30.55555556,721,42.15,0.38,0.58,0,0.03
8/1/2019 11:36,33.60875,30.99826389,754.625,41.75,0.35,0.65,0,0.12
8/1/2019 11:36,31.25,30.55555556,721,43.75,0,1,0,0
8/1/2019 11:36,33,30.55555556,721,41.95,0.08,0.91,0,0
8/1/2019 11:36,33.14,30.82638889,754,42.65,0.49,0.47,0.02,0.02
8/1/2019 11:36,29.81,30.55555556,721,42.65,0.3,0.66,0.03,0.12
8/1/2019 11:36,29.69,30.55555556,721,37.85,0.41,0.59,0,0.03
8/1/2019 11:36,29.69,30.55555556,721,38.15,0.92,0.06,0.02,0.05
8/1/2019 11:36,30.72666667,30.59259259,738,42.75,0.72,0.25,0,0.24
8/1/2019 11:36,31.44,30.55555556,721,46.95,0,1,0,0.05
8/1/2019 11:36,29.12,30.55555556,721,35.65,1,0,0,0.07
8/1/2019 11:37,31.765,30.47222222,744.125,42.05,0.31,0.67,0,0.06
8/1/2019 11:37,34.15205674,30.82348306,758.5141844,41.55,0.01,0.99,0,0.03
8/1/2019 11:37,30.47,30.59722222,749.25,44.45,0,1,0,0.02
8/1/2019 11:37,30.685,30.59722222,749.25,43.05,0.4,0.6,0,0.04
8/1/2019 11:37,29.84,30.47222222,726,43.75,0.04,0.95,0.01,0.06
8/1/2019 11:37,30.19,30.47222222,726,42.85,0.11,0.79,0.1,0.08
8/1/2019 11:37,31.19,30.47222222,726,44.75,0,1,0,0
8/1/2019 11:37,32.24285714,30.72619048,763,41.65,0.2,0.8,0,0.04
8/1/2019 11:37,30.435,30.56944444,749,42.75,0.5,0.5,0,0.04
8/1/2019 11:37,30.42857143,30.57936508,745.9285714,42.35,0.65,0.33,0,0
8/1/2019 11:37,33.23647059,30.86764706,753.6470588,41.15,0.11,0.89,0,0.02
8/1/2019 11:37,29.81,30.47222222,726,35.65,0.98,0.01,0.01,0.12
8/1/2019 11:37,29.12,30.47222222,726,37.45,0.46,0.54,0,0.02
8/1/2019 11:37,30.23059701,30.35572139,734.9626866,42.75,0.04,0.96,0,0.09
8/1/2019 11:37,34.63,30.47222222,726,43.35,0,1,0,0.03
8/1/2019 11:37,32.27414634,30.37161247,737.2469512,45.75,0,1,0,0
8/1/2019 11:37,29.75,30.47222222,726,36.75,0.69,0.31,0,0.09
8/1/2019 11:37,30.19,30.47222222,726,38.25,0.83,0.17,0,0.21
8/1/2019 11:37,30.56,30.47222222,726,38.15,0.97,0,0.03,0.07
8/1/2019 11:37,28.87,30.47222222,726,36.25,0.84,0.15,0,0.1
8/1/2019 11:37,30.5,30.47222222,726,41.35,0.82,0.18,0,0
8/1/2019 11:37,30.75,30.47222222,726,40.65,0.99,0,0,0.07
8/1/2019 11:37,30.655,30.59722222,749.25,42.35,0.26,0.74,0,0.09
8/1/2019 11:37,30.655,30.625,749.5,43.95,0.13,0.86,0.01,0.02
8/1/2019 11:37,30.87,30.47222222,726,41.45,0.03,0.94,0,0.08
8/1/2019 11:37,30.94,30.47222222,726,43.25,0.26,0.74,0,0.09
8/1/2019 11:37,29.94,30.47222222,726,36.05,0.86,0.14,0,0.2
8/1/2019 11:38,31.155,30.58333333,752,43.95,0,1,0,0.02
8/1/2019 11:38,29.31,30.38888889,731,36.75,0.54,0.46,0,0.03
8/1/2019 11:38,33.75,30.38888889,731,41.15,0,1,0,0.01
8/1/2019 11:38,30.19,30.38888889,731,40.05,0,0.98,0.02,0
8/1/2019 11:38,29.62,30.38888889,731,38.65,0.52,0.17,0,0.05
8/1/2019 11:38,32.13,30.38888889,731,41.95,0.42,0.58,0,0.05
8/1/2019 11:38,30.56,30.38888889,731,41.45,0.74,0.26,0,0.05
8/1/2019 11:38,29.44,30.38888889,731,40.45,0.84,0.16,0,0.02
8/1/2019 11:38,31.69571429,30.55952381,749.1428571,44.35,0.24,0.76,0,0.06
8/1/2019 11:38,29.62,30.38888889,731,39.05,0.89,0.11,0,0.01
8/1/2019 11:38,31.69,30.38888889,731,38.75,0.11,0.78,0,0.01
8/1/2019 11:38,34.38,30.38888889,731,40.85,0.48,0.46,0.06,0.05
8/1/2019 11:38,30.37,30.38888889,731,41.65,0.37,0.63,0,0.02
8/1/2019 11:38,31.75,30.38888889,731,41.95,0.49,0.51,0,0.02
8/1/2019 11:38,32.56,30.38888889,731,42.85,0.02,0.98,0,0.04
8/1/2019 11:38,30.94,30.38888889,731,43.35,0.16,0.84,0,0
8/1/2019 11:38,29.7825,30.38888889,731,35.85,0.53,0.41,0,0.09
8/1/2019 11:38,33.55,30.76767677,770.0909091,44.75,0,0.98,0.02,0.04
8/1/2019 11:38,30.37,30.38888889,731,41.45,0.01,0.95,0,0.01
8/1/2019 11:38,31.03,30.58333333,752,40.95,0.86,0.12,0.02,0.23
8/1/2019 11:38,29.81,30.38888889,731,36.85,0.56,0.04,0,0.02
8/1/2019 11:38,30.62,30.38888889,731,43.75,0.08,0.92,0,0.02
8/1/2019 11:39,29.12,30.36111111,732,34.85,0.35,0.35,0,0.02
8/1/2019 11:39,29.31,30.36111111,732,36.35,1,0,0,0.06
8/1/2019 11:39,30.81,30.36111111,732,41.95,0,1,0,0
8/1/2019 11:39,29.37,30.36111111,732,38.65,0.86,0.14,0,0.05
8/1/2019 11:39,34.19,30.36111111,732,43.05,0.41,0.55,0.04,0.15
8/1/2019 11:39,29.56,30.36111111,732,37.35,0.62,0.38,0,0.2
8/1/2019 11:39,31.75,31.08333333,764,39.95,0.23,0.77,0,0.03
8/1/2019 11:39,33.25133333,30.45185185,740.7333333,45.95,0,1,0,0.02
8/1/2019 11:39,33.215,30.59722222,753.5,44.65,0.01,0.98,0,0
8/1/2019 11:39,28.44,30.36111111,732,31.75,1,0,0,0.12
8/1/2019 11:39,29.06,30.36111111,732,39.65,0.31,0.49,0.09,0.07
8/1/2019 11:39,33.836,30.73888889,766.4,45.85,0,1,0,0.03
8/1/2019 11:39,31.5,30.36111111,732,41.55,0,1,0,0.01
8/1/2019 11:40,34.76107143,30.66071428,756.1964286,43.45,0,1,0,0.07
8/1/2019 11:40,29.62,30.33333333,733,36.65,0.78,0.19,0,0.04
8/1/2019 11:40,29.42571429,30.32142857,734.0714286,39.25,0.27,0.73,0,0
8/1/2019 11:40,29.81,30.33333333,733,38.65,0.53,0.47,0,0.25
8/1/2019 11:40,30.62,30.33333333,733,39.45,0.07,0.93,0,0
8/1/2019 11:40,38.39863636,31.47204184,788.6818182,42.65,0.06,0.91,0.03,0.07
8/1/2019 11:40,32.25,30.33333333,733,41.05,0.09,0.89,0,0.06
8/1/2019 11:40,34.535,30.58333333,754,45.95,0,0.98,0.02,0.05
8/1/2019 11:40,29.81,30.33333333,733,44.25,0,1,0,0.07
8/1/2019 11:40,34.22,30.58333333,754,45.65,0,0.99,0.01,0.04
8/1/2019 11:40,29.81,30.33333333,733,36.85,0.78,0.02,0.2,0.19
8/1/2019 11:40,29.28,30.33333333,733,38.65,0,1,0,0.01
8/1/2019 11:40,32.88,30.33333333,733,45.05,0.18,0.82,0,0.17
8/1/2019 11:40,33,30.33333333,733,42.05,0.17,0.69,0.14,0.16
8/1/2019 11:40,33.875,30.58333333,754,45.05,0,1,0,0.04
8/1/2019 11:40,30.56,30.33333333,733,39.15,0,1,0,0
8/1/2019 11:40,33.815,30.58333333,754,44.55,0,0.89,0,0.04
8/1/2019 11:41,31.62,30.30555556,735.5,37.75,0.23,0.74,0.03,0.01
8/1/2019 11:41,32.19,30.30555556,735.5,44.15,0.09,0.89,0.01,0.09
8/1/2019 11:41,34.02933333,30.36851852,741.5666667,42.95,0.03,0.95,0,0.02
8/1/2019 11:41,29.94,30.30555556,735.5,37.45,0.36,0.63,0,0
8/1/2019 11:41,32.75,30.30555556,735.5,41.25,0,1,0,0
8/1/2019 11:41,31.94,30.30555556,735.5,44.85,0,1,0,0
8/1/2019 11:41,29.94,30.30555556,735.5,43.15,0.04,0.96,0,0
8/1/2019 11:41,29.81,30.30555556,735.5,34.25,0.89,0.11,0,0.04
8/1/2019 11:41,30.25,30.30555556,735.5,35.65,0.64,0.33,0,0.09
8/1/2019 11:42,32.88,30.27777778,738,45.45,0,1,0,0.08
8/1/2019 11:42,30,30.27777778,738,37.35,0.17,0.69,0,0.01
8/1/2019 11:42,30,30.27777778,738,36.55,0.78,0.22,0,0.05
8/1/2019 11:42,33.09375,30.72916667,769.375,44.75,0,1,0,0.04
8/1/2019 11:42,34.19,30.27777778,738,45.55,0.03,0.97,0,0.03
8/1/2019 11:42,34.25,30.27777778,738,43.95,0.04,0.89,0.07,0.06
8/1/2019 11:42,34.285,30.58333333,758.5,43.65,0.04,0.96,0,0.04
8/1/2019 11:42,33.97,30.58333333,758.5,44.35,0.15,0.85,0,0.01
8/1/2019 11:42,30.06,30.27777778,738,36.65,0.93,0.07,0,0.19
8/1/2019 11:42,34.435,30.58333333,758.5,43.85,0,1,0,0.03
8/1/2019 11:42,32.69,30.27777778,738,45.95,0,1,0,0.01
8/1/2019 11:43,31.70777778,31.10185185,776.9646465,43.45,0,1,0,0.04
8/1/2019 11:43,31.19,30.30555556,737.5,42.05,0.33,0.65,0.02,0.03
8/1/2019 11:43,31.37333333,30.91203704,759.0833333,45.95,0,1,0,0.02
8/1/2019 11:43,32.31,30.30555556,737.5,44.05,0.07,0.93,0,0.03
8/1/2019 11:43,32.414,31.26111111,772.3,45.95,0.03,0.97,0,0.06
8/1/2019 11:43,30.62,30.30555556,737.5,44.85,0.01,0.99,0,0.06
8/1/2019 11:43,30.06,30.30555556,737.5,38.65,0.78,0.22,0,0.12
8/1/2019 11:43,32.2975,30.75694444,758.625,43.35,0,1,0,0.04
8/1/2019 11:43,32.25,30.60416667,748.375,45.25,0.53,0.47,0,0.12
8/1/2019 11:44,32,30.33333333,737,43.15,0,1,0,0.02
8/1/2019 11:44,31.75,30.33333333,737,42.85,0.28,0.72,0,0.13
8/1/2019 11:44,30.56,30.33333333,737,37.05,0.33,0.58,0.06,0.08
8/1/2019 11:44,32.22,30.88888889,759.5,44.15,0.07,0.93,0,0.04
8/1/2019 11:44,30.37,30.33333333,737,40.25,0.29,0.31,0,0.04
8/1/2019 11:44,31.60307692,30.30341881,743.4615385,43.45,0.23,0.73,0.04,0.04
8/1/2019 11:44,32.31,30.33333333,737,43.65,0.26,0.69,0,0.03
8/1/2019 11:44,32.69,30.91666667,759,42.85,0.14,0.83,0,0.04
8/1/2019 11:44,31.62,30.33333333,737,44.65,0.12,0.88,0,0.13
8/1/2019 11:44,31.12,30.33333333,737,43.35,0.63,0.36,0,0.06
8/1/2019 11:44,31.58625,30.35416667,737.625,44.95,0,0.99,0.01,0.01
8/1/2019 11:44,30.31,30.33333333,737,42.05,0.21,0.77,0,0.03
8/1/2019 11:44,30.44,30.33333333,737,38.85,0.97,0.03,0,0.18
8/1/2019 11:44,30.698,30.36666667,738,39.35,0.67,0.32,0.01,0.01
8/1/2019 11:45,32.39666667,31.08333333,768.5,43.35,0.47,0.42,0.09,0.03
8/1/2019 11:45,32.19833333,30.95833333,765.75,43.85,0,0.96,0,0.02
8/1/2019 11:45,29.69,30.41666667,739.5,40.45,0.39,0.61,0,0
8/1/2019 11:45,32.125,30.93055556,760.75,45.55,0,1,0,0.03
8/1/2019 11:45,31.245,30.45833333,740.75,38.95,0.21,0.79,0,0
8/1/2019 11:45,32.185,30.93055556,760.75,44.35,0.13,0.84,0.03,0.03
8/1/2019 11:45,31.72,30.41666667,739.5,44.85,0,1,0,0
8/1/2019 11:45,30.44,30.41666667,739.5,35.25,0.99,0.01,0,0.03
8/1/2019 11:45,33.22,30.88194444,761.875,43.85,0,1,0,0.11
8/1/2019 11:45,31.31,30.41666667,739.5,35.55,0.99,0,0,0.27
8/1/2019 11:45,31.924,30.56666667,749,43.25,0.44,0.5,0,0.1
8/1/2019 11:45,30.69,30.41666667,739.5,37.15,0.77,0.19,0,0.04
8/1/2019 11:46,30.12055556,30.48148148,741.3333333,38.35,0.29,0.71,0,0
8/1/2019 11:46,32.03,30.88888889,763.875,44.95,0,1,0,0.03
8/1/2019 11:46,30.25,30.5,742,40.85,0.59,0.41,0,0.03
8/1/2019 11:46,31.27956522,31.03019324,766.7826087,41.75,0,1,0,0.01
8/1/2019 11:46,31.12,30.5,742,39.65,0.92,0.07,0,0.12
8/1/2019 11:46,31.66583333,31.04629629,768.8333333,41.55,0,1,0,0.01
8/1/2019 11:46,31.06,30.5,742,41.45,0.88,0.12,0,0
8/1/2019 11:46,31.85571429,30.84920635,765.9285714,44.85,0.11,0.88,0.01,0.04
8/1/2019 11:46,31.19,30.5,742,40.75,0.68,0.31,0.01,0
8/1/2019 11:46,31.72666667,30.72222222,757.1666667,44.15,0,1,0,0
8/1/2019 11:46,29.75,30.5,742,34.95,0.35,0.65,0,0.01
8/1/2019 11:47,31.44,30.47222222,741,42.45,0.29,0.71,0,0.02
8/1/2019 11:47,31.37,30.47222222,741,40.55,0.17,0.82,0,0.02
8/1/2019 11:47,31.53,30.375,741.5,37.55,0.19,0.81,0,0.02
8/1/2019 11:47,31.5,30.47222222,741,40.15,0.76,0.24,0,0.06
8/1/2019 11:47,31.44,30.47222222,741,43.35,0.08,0.88,0.04,0.04
8/1/2019 11:48,34.41166667,30.36111111,741.5833333,44.45,0.38,0.62,0,0.01
8/1/2019 11:48,29.44,30.44444444,740,34.35,0.04,0.91,0.05,0
8/1/2019 11:48,29.44,30.44444444,740,33.45,0.12,0.74,0.14,0.06
8/1/2019 11:48,31.51571429,30.78571428,753,38.95,0.43,0.57,0,0.03
8/1/2019 11:48,31.75,30.44444444,740,43.85,0.05,0.44,0,0.02
8/1/2019 11:48,32,30.44444444,740,40.85,0.31,0.69,0,0.06
8/1/2019 11:48,32.0625,30.98611111,771.125,43.85,0.01,0.98,0,0.05
8/1/2019 11:48,31.5,30.83333333,766.2222222,40.55,0.98,0.02,0,0.21
8/1/2019 11:48,31.12,30.44444444,740,38.35,0.85,0.14,0.01,0.28
8/1/2019 11:48,31.62,30.44444444,740,40.45,0.98,0.02,0,0.13
8/1/2019 11:48,29.25,30.44444444,740,36.15,0.82,0.18,0,0
8/1/2019 11:48,31.69,30.44444444,740,43.05,0.25,0.73,0,0.03
8/1/2019 11:48,31.04740741,30.43004115,746.7407407,40.55,0.4,0.57,0.03,0.08
8/1/2019 11:48,34.72,31,760,42.45,0.52,0.48,0,0.02
8/1/2019 11:49,32.164,30.96111111,770.8333333,39.95,0.38,0.62,0,0.09
8/1/2019 11:49,31,30.36111111,741,41.55,0.51,0.49,0,0.18
8/1/2019 11:49,30.69,30.36111111,741,40.05,0.59,0.41,0,0.02
8/1/2019 11:49,30.48526316,30.30409357,741.6842105,42.05,0.02,0.98,0,0
8/1/2019 11:49,33.845,30.90277778,761.5,42.65,0.05,0.95,0,0.02
8/1/2019 11:49,31.44,30.36111111,741,39.45,0.97,0.03,0,0.06
8/1/2019 11:49,31.44,30.36111111,741,38.35,0.77,0.23,0,0.15
8/1/2019 11:49,32.276,30.8,767.8,42.25,0.35,0.61,0.04,0.01
8/1/2019 11:49,30.81,30.36111111,741,39.15,0.5,0.5,0,0.04
8/1/2019 11:49,31.124,30.60555556,756.8,37.75,0.77,0.23,0,0.05
8/1/2019 11:49,33.82833333,30.77314815,757.0555556,43.95,0.39,0.61,0,0.1
8/1/2019 11:49,31.098,30.67777778,763.8,37.35,0.94,0.03,0,0.12
8/1/2019 11:49,30.5,30.36111111,741,39.15,0.96,0.04,0,0.11
8/1/2019 11:49,31.37,30.36111111,741,37.75,0.19,0.81,0,0.1
8/1/2019 11:49,31,30.36111111,741,42.95,0.89,0.11,0,0.03
8/1/2019 11:49,29.81,30.36111111,741,43.35,0.07,0.93,0,0
8/1/2019 11:49,31.62,30.36111111,741,40.85,0.11,0.89,0,0
8/1/2019 11:50,31.56,30.27777778,742,41.55,0,1,0,0.02
8/1/2019 11:50,32.3775,30.84722222,768.25,42.95,0.83,0.17,0,0.09
8/1/2019 11:50,30.69,30.27777778,742,44.35,0.31,0.69,0,0.03
8/1/2019 11:50,31.25,30.27777778,742,43.15,0.81,0.19,0,0.01
8/1/2019 11:50,31.56,30.66666667,765.3333333,43.25,0.49,0.51,0,0.13
8/1/2019 11:50,34.69,30.83333333,763,44.15,0.2,0.8,0,0.06
8/1/2019 11:50,33.63,30.27777778,742,43.15,0.08,0.92,0,0.04
8/1/2019 11:50,34.88,30.27777778,742,43.65,0.11,0.89,0,0.11
8/1/2019 11:50,31.07307692,30.57692308,759.7692308,42.25,0.11,0.89,0,0.01
8/1/2019 11:50,30.76923077,30.27777778,745.9230769,44.45,0.07,0.64,0.25,0.08
8/1/2019 11:50,30.94,30.27777778,742,43.95,0.36,0.64,0,0.04
8/1/2019 11:50,34.035,30.83333333,763,43.45,0.27,0.73,0,0.07
8/1/2019 11:50,31.19,30.27777778,742,43.55,0.34,0.6,0,0.06
8/1/2019 11:50,31.37,30.27777778,742,38.55,0.65,0.35,0,0.11
8/1/2019 11:51,30.06,30.27777778,745.5,42.15,0.59,0.41,0,0.02
8/1/2019 11:51,31.56,30.27777778,745.5,43.35,0.35,0.65,0,0.05
8/1/2019 11:51,30.19,30.27777778,745.5,38.75,0.67,0.29,0.04,0.09
8/1/2019 11:51,31.13428571,30.70634921,768.1428571,41.65,0,1,0,0.01
8/1/2019 11:51,30.69,30.27777778,745.5,40.55,1,0,0,0.08
8/1/2019 11:51,30.37,30.27777778,745.5,39.45,1,0,0,0.05
8/1/2019 11:51,30.06,30.27777778,745.5,42.75,0.99,0.01,0,0.15
8/1/2019 11:51,31.69,30.27777778,745.5,40.25,0.79,0.11,0.09,0.04
8/1/2019 11:51,30.87,30.27777778,745.5,40.35,0.11,0.85,0,0
8/1/2019 11:51,30.56,30.27777778,745.5,38.65,0.33,0.62,0.02,0.04
8/1/2019 11:51,32.29,30.27777778,745.5,43.65,0.05,0.95,0,0.04
8/1/2019 11:51,32.19,30.27777778,745.5,41.85,0.23,0.77,0,0.06
8/1/2019 11:51,36.75,30.27777778,745.5,44.25,0.31,0.69,0,0.02
8/1/2019 11:51,36.0971875,30.31163194,755.9882813,42.95,0,1,0,0
8/1/2019 11:51,31.2625,30.67881944,764.1875,41.95,0,1,0,0.07
8/1/2019 11:51,31.31,30.27777778,745.5,40.95,0.14,0.86,0,0
8/1/2019 11:51,31.75,30.27777778,745.5,41.15,0.26,0.74,0,0
8/1/2019 11:52,35.69,30.27777778,749,43.55,0.11,0.89,0,0
8/1/2019 11:52,32.37666667,30.75,768.8333333,47.55,0.03,0.97,0,0.03
8/1/2019 11:52,30.56,30.27777778,749,42.35,0.47,0.5,0.03,0.02
8/1/2019 11:52,30.94,30.27777778,749,42.15,0.31,0.6,0,0.03
8/1/2019 11:52,32.324,30.79722222,768.15,46.45,0.66,0.34,0,0.04
8/1/2019 11:52,32.13,30.27777778,749,42.45,0.79,0.2,0.01,0.05
8/1/2019 11:52,33.06,30.27777778,749,41.15,0.09,0.9,0,0.01
8/1/2019 11:52,34.60333333,31.01851852,772.7777778,43.35,0.09,0.88,0.02,0.03
8/1/2019 11:52,31.34416667,30.48379629,764.6666667,46.75,0.37,0.63,0,0.03
8/1/2019 11:52,32.295,30.63194444,763.875,46.85,0.12,0.88,0,0.06
8/1/2019 11:52,32.17444444,30.85185185,769.9444444,46.15,0.06,0.94,0,0
8/1/2019 11:52,32.0525,30.27777778,749,40.75,0.93,0.06,0,0.12
8/1/2019 11:52,32.31,30.27777778,749,42.75,0.23,0.77,0,0.03
8/1/2019 11:52,31.41666667,30.75,768.8333333,44.25,0,1,0,0.02
8/1/2019 11:52,35.75,30.27777778,749,43.75,0,1,0,0.02
8/1/2019 11:52,31.94,30.27777778,749,43.95,0,1,0,0.07
8/1/2019 11:52,30.69,30.27777778,749,41.65,0,1,0,0
8/1/2019 11:52,30.37,30.27777778,749,42.65,0,1,0,0.03
8/1/2019 11:52,30.69,30.27777778,749,41.65,0.1,0.9,0,0
8/1/2019 11:52,30.75,30.27777778,749,45.05,0.5,0.5,0,0.02
8/1/2019 11:53,30.87,30.27777778,750.5,37.55,0.79,0.21,0,0.13
8/1/2019 11:53,31.75,30.27777778,750.5,37.25,0.74,0.26,0,0.01
8/1/2019 11:53,31.31142857,30.71428572,769.5,45.05,0.53,0.47,0,0.09
8/1/2019 11:53,32.38,30.27777778,750.5,44.05,0.08,0.91,0,0.03
8/1/2019 11:53,30.69,30.30555556,755.75,43.95,0.46,0.54,0,0.06
8/1/2019 11:53,31.5,30.27777778,750.5,41.35,0.73,0.27,0,0.07
8/1/2019 11:53,32.13,30.27777778,750.5,42.15,0.28,0.72,0,0.05
8/1/2019 11:53,30.44,30.27777778,750.5,43.55,0.02,0.98,0,0
8/1/2019 11:53,30.44,30.27777778,750.5,45.05,0,1,0,0.03
8/1/2019 11:53,31.23,30.74074074,768.1666667,42.15,0.46,0.51,0,0.08
8/1/2019 11:53,30.69,30.27777778,750.5,45.75,0,1,0,0
8/1/2019 11:53,37.49130081,30.34101174,759.0325203,40.35,0.63,0.37,0,0.02
8/1/2019 11:53,31.25,30.27777778,750.5,41.55,0.04,0.96,0,0.01
8/1/2019 11:53,32.155,30.94444444,771.75,43.35,0.82,0.17,0.01,0.06
8/1/2019 11:53,30.40333333,30.54629629,764.8333333,40.05,0.88,0.12,0,0.15
8/1/2019 11:53,30.75,30.27777778,750.5,46.15,0,1,0,0.01
8/1/2019 11:53,31.76416667,31.06944444,776.4166667,41.35,1,0,0,0.03
8/1/2019 11:53,32.31,30.27777778,750.5,42.95,0.95,0.05,0,0.05
8/1/2019 11:53,31.31,30.27777778,750.5,40.05,0.16,0.84,0,0.01
8/1/2019 11:54,31.44,30.27777778,752,44.45,0.01,0.98,0.01,0.1
8/1/2019 11:54,31.25,30.27777778,752,41.15,0.81,0.14,0,0.11
8/1/2019 11:54,30.905,30.97222222,773.25,39.45,0.97,0.03,0,0.13
8/1/2019 11:54,30.84,30.97222222,773.25,39.45,1,0,0,0.17
8/1/2019 11:54,31.06888889,30.58641976,762.6666667,39.55,0.87,0.1,0,0.13
8/1/2019 11:54,30.69,30.27777778,752,38.25,0.07,0.86,0.07,0.11
8/1/2019 11:54,31.69,30.27777778,752,34.75,0.68,0.14,0.18,0.05
8/1/2019 11:54,30.37,30.27777778,752,39.05,0.33,0.66,0.01,0.06
8/1/2019 11:54,30.79,30.75925926,769.1666667,39.05,1,0,0,0.16
8/1/2019 11:54,30.185,30.27777778,755.5,39.85,0.89,0.11,0,0.13
8/1/2019 11:54,30.5,30.27777778,752,39.45,0.87,0.13,0,0.31
8/1/2019 11:54,30.77,30.74074074,768.5,39.15,0.95,0.05,0,0.19
8/1/2019 11:54,31.69,30.27777778,752,45.05,0.1,0.81,0,0.02
8/1/2019 11:54,31,30.97222222,773.25,37.95,0.74,0.23,0,0.22
8/1/2019 11:54,30.5,30.27777778,752,37.15,0.48,0.52,0,0.07
8/1/2019 11:54,30.155,30.27777778,755.5,40.35,0.91,0.09,0,0.1
8/1/2019 11:54,31.68416667,30.28935185,745.125,45.15,0,0.73,0,0.02
8/1/2019 11:55,32.875,30.86111111,772.5,42.85,0,0.99,0,0.04
8/1/2019 11:55,31.81,30.27777778,754,41.75,0.27,0.73,0,0.05
8/1/2019 11:55,32.03,31,775,44.65,0.43,0.56,0.01,0.13
8/1/2019 11:55,32.155,31,775,44.65,0.14,0.8,0,0.16
8/1/2019 11:55,30.94,30.27777778,754,34.55,1,0,0,0.26
8/1/2019 11:55,30.5,30.27777778,754,44.75,0,0.97,0.03,0.06
8/1/2019 11:55,31.37,30.27777778,754,44.85,0.17,0.8,0,0.14
8/1/2019 11:55,31.38222222,30.27777778,754,44.45,0,0.99,0,0.02
8/1/2019 11:55,31.72,31,775,40.65,0.25,0.7,0,0.1
8/1/2019 11:55,32.59909091,30.27777778,755.0909091,41.75,0,1,0,0.07
8/1/2019 11:55,31.06,30.27777778,754,35.05,0.63,0.35,0,0.22
8/1/2019 11:55,32.19,30.27777778,754,43.25,0.02,0.98,0,0.05
8/1/2019 11:55,31.06,30.27777778,754,35.95,0.62,0.38,0,0.02
8/1/2019 11:55,31.85333333,31,775,43.85,0.34,0.66,0,0.09
